time_secs,time_nsecs,odom_x,odom_y
1619603182,227243460,0.0,0.0
1619603182,246529938,0.0,0.0
1619603182,267414742,0.0,0.0
1619603182,287333808,0.0,0.0
1619603182,307333569,0.0,0.0
1619603182,326902895,0.0,0.0
1619603182,347400244,0.0,0.0
1619603182,368125230,0.0,0.0
1619603182,387028656,0.0,0.0
1619603182,407035322,0.0,0.0
1619603182,426954087,0.0,0.0
1619603182,446817776,0.0,0.0
1619603182,467604895,0.0,0.0
1619603182,488195835,0.0,0.0
1619603182,506550360,0.0,0.0
1619603182,527753397,0.0,0.0
1619603182,546986526,0.0,0.0
1619603182,567343733,0.0,0.0
1619603182,587354852,0.0,0.0
1619603182,607253607,0.0,0.0
1619603182,626499941,0.0,0.0
1619603182,647425857,0.0,0.0
1619603182,667084544,0.0,0.0
1619603182,686777020,0.0,0.0
1619603182,706553281,0.0,0.0
1619603182,726510938,0.0,0.0
1619603182,747210488,0.0,0.0
1619603182,767271992,0.0,0.0
1619603182,788223459,0.0,0.0
1619603182,807329802,0.0,0.0
1619603182,826922423,0.0,0.0
1619603182,846588109,0.0,0.0
1619603182,866505456,0.0,0.0
1619603182,887319632,0.0,0.0
1619603182,907294948,0.0,0.0
1619603182,927331658,0.0,0.0
1619603182,946640913,0.0,0.0
1619603182,967319440,0.0,0.0
1619603182,987109787,0.0,0.0
1619603183,6802412,0.0,0.0
1619603183,27240685,0.0,0.0
1619603183,47120434,0.0,0.0
1619603183,67239719,0.0,0.0
1619603183,87173072,0.0,0.0
1619603183,106799843,0.0,0.0
1619603183,126551775,0.0,0.0
1619603183,148157540,0.0,0.0
1619603183,167243888,0.0,0.0
1619603183,188194853,0.0,0.0
1619603183,208246461,0.0,0.0
1619603183,226764364,0.0,0.0
1619603183,246551501,0.0,0.0
1619603183,267183604,0.0,0.0
1619603183,287148433,0.0,0.0
1619603183,308156479,0.0,0.0
1619603183,327317927,0.0,0.0
1619603183,347263038,0.0,0.0
1619603183,367186321,0.0,0.0
1619603183,387106873,0.0,0.0
1619603183,406940286,0.0,0.0
1619603183,426464496,0.0,0.0
1619603183,447243086,0.0,0.0
1619603183,468122376,0.0,0.0
1619603183,486946654,0.0,0.0
1619603183,508225776,0.0,0.0
1619603183,527103594,0.0,0.0
1619603183,548131572,0.0,0.0
1619603183,568224399,0.0,0.0
1619603183,587190577,0.0,0.0
1619603183,608202933,0.0,0.0
1619603183,627198436,0.0,0.0
1619603183,647444423,0.0,0.0
1619603183,667250248,0.0,0.0
1619603183,687493467,0.0,0.0
1619603183,708400848,0.0,0.0
1619603183,728210994,0.0,0.0
1619603183,747281440,0.0,0.0
1619603183,767231555,0.0,0.0
1619603183,787121076,0.0,0.0
1619603183,807218824,0.0,0.0
1619603183,828174082,0.0,0.0
1619603183,848212283,0.0,0.0
1619603183,867195570,0.0,0.0
1619603183,887231480,0.0,0.0
1619603183,906857793,0.0,0.0
1619603183,928178105,0.0,0.0
1619603183,947398002,0.0,0.0
1619603183,967229378,0.0,0.0
1619603183,986860922,0.0,0.0
1619603184,7255770,0.0,0.0
1619603184,27218871,0.0,0.0
1619603184,47168726,0.0,0.0
1619603184,67176746,0.0,0.0
1619603184,87204610,0.0,0.0
1619603184,107182296,0.0,0.0
1619603184,126948267,0.0,0.0
1619603184,146840192,0.0,0.0
1619603184,167208268,0.0,0.0
1619603184,187260346,0.0,0.0
1619603184,206475755,0.0,0.0
1619603184,227260633,0.0,0.0
1619603184,247195473,0.0,0.0
1619603184,267151878,0.0,0.0
1619603184,287163579,0.0,0.0
1619603184,307216807,0.0,0.0
1619603184,327151127,0.0,0.0
1619603184,347145352,0.0,0.0
1619603184,366926029,0.0,0.0
1619603184,387292026,0.0,0.0
1619603184,406621017,0.0,0.0
1619603184,426670520,0.0,0.0
1619603184,447265130,0.0,0.0
1619603184,467223819,0.0,0.0
1619603184,487183564,0.0,0.0
1619603184,507202941,0.0,0.0
1619603184,527279108,0.0,0.0
1619603184,547167616,0.0,0.0
1619603184,567168968,0.0,0.0
1619603184,587191696,0.0,0.0
1619603184,607213656,0.0,0.0
1619603184,627167513,0.0,0.0
1619603184,646447209,0.0,0.0
1619603184,667089558,0.0,0.0
1619603184,687318079,0.0,0.0
1619603184,707172720,0.0,0.0
1619603184,727238868,0.0,0.0
1619603184,747309942,0.0,0.0
1619603184,767243995,0.0,0.0
1619603184,787169582,0.0,0.0
1619603184,807167519,0.0,0.0
1619603184,827106269,0.0,0.0
1619603184,847240503,0.0,0.0
1619603184,867195721,0.0,0.0
1619603184,887118027,0.0,0.0
1619603184,907187289,0.0,0.0
1619603184,927327444,0.0,0.0
1619603184,947190115,0.0,0.0
1619603184,967137820,0.0,0.0
1619603184,987206404,0.0,0.0
1619603185,7248325,0.0,0.0
1619603185,27160335,0.0,0.0
1619603185,47167559,0.0,0.0
1619603185,66910895,0.0,0.0
1619603185,86485932,0.0,0.0
1619603185,107244089,0.0,0.0
1619603185,127361983,0.0,0.0
1619603185,147229148,0.0,0.0
1619603185,167363634,0.0,0.0
1619603185,187137819,0.0,0.0
1619603185,207132959,0.0,0.0
1619603185,226556033,0.0,0.0
1619603185,246835560,0.0,0.0
1619603185,267514901,0.0,0.0
1619603185,287196839,0.0,0.0
1619603185,307613382,0.0,0.0
1619603185,326475440,0.0,0.0
1619603185,347191980,0.0,0.0
1619603185,366492047,0.0,0.0
1619603185,387168668,0.0,0.0
1619603185,407194860,0.0,0.0
1619603185,427459694,0.0,0.0
1619603185,447345167,0.0,0.0
1619603185,467201741,0.0,0.0
1619603185,486730785,0.0,0.0
1619603185,507196331,0.0,0.0
1619603185,527261035,0.0,0.0
1619603185,546645007,0.0,0.0
1619603185,566603524,0.0,0.0
1619603185,587171206,0.0,0.0
1619603185,606436382,0.0,0.0
1619603185,627212135,0.0,0.0
1619603185,647279709,0.0,0.0
1619603185,667217864,0.0,0.0
1619603185,687292205,0.0,0.0
1619603185,706942721,0.0,0.0
1619603185,727279193,0.0,0.0
1619603185,747258918,0.0,0.0
1619603185,767198371,0.0,0.0
1619603185,787320909,0.0,0.0
1619603185,807306350,0.0,0.0
1619603185,826543573,0.0,0.0
1619603185,847174202,0.0,0.0
1619603185,867246303,0.0,0.0
1619603185,886733620,0.0,0.0
1619603185,907685023,0.0,0.0
1619603185,927290614,0.0,0.0
1619603185,947345168,0.0,0.0
1619603185,967223898,0.0,0.0
1619603185,986686925,0.0,0.0
1619603186,7302905,0.0,0.0
1619603186,27111109,0.0,0.0
1619603186,47218209,0.0,0.0
1619603186,67282780,0.0,0.0
1619603186,87287970,0.0,0.0
1619603186,107184184,0.0,0.0
1619603186,127356564,0.0,0.0
1619603186,146857342,0.0,0.0
1619603186,167179961,0.0,0.0
1619603186,186865339,0.0,0.0
1619603186,207190810,0.0,0.0
1619603186,226893921,0.0,0.0
1619603186,246485980,0.0,0.0
