x,y
-4.995200040191413,-0.7408000640571117
-5.0456000402569785,-0.6904000639915466
-5.096000040322544,-0.6904000639915466
-5.146400040388109,-0.6400000639259815
-5.196800040453674,-0.5896000638604164
-5.247200040519239,-0.5896000638604164
-5.297600040584804,-0.5896000638604164
-5.348000040650369,-0.5896000638604164
-5.398400040715934,-0.5896000638604164
-5.448800040781499,-0.5896000638604164
-5.4992000408470645,-0.5896000638604164
-5.54960004091263,-0.5896000638604164
-5.600000040978195,-0.5896000638604164
-5.65040004104376,-0.5896000638604164
-5.700800041109325,-0.5896000638604164
-5.75120004117489,-0.5896000638604164
-5.801600041240455,-0.5896000638604164
-5.85200004130602,-0.5896000638604164
-5.902400041371585,-0.5896000638604164
-5.9528000414371505,-0.5896000638604164
-6.003200041502716,-0.5896000638604164
-6.053600041568281,-0.5896000638604164
-6.104000041633846,-0.5896000638604164
-6.154400041699411,-0.5896000638604164
-6.204800041764976,-0.5896000638604164
-6.255200041830541,-0.5896000638604164
-6.305600041896106,-0.5896000638604164
-6.356000041961671,-0.5896000638604164
-6.4064000420272365,-0.5896000638604164
-6.456800042092802,-0.5896000638604164
-6.507200042158367,-0.5896000638604164
-6.557600042223932,-0.5392000637948513
-6.608000042289497,-0.4888000637292862
-6.658400042355062,-0.4384000636637211
-6.708800042420627,-0.388000063598156
-6.759200042486192,-0.33760006353259087
-6.809600042551757,-0.28720006346702576
-6.860000042617322,-0.23680006340146065
-6.9104000426828875,-0.18640006333589554
-6.960800042748453,-0.13600006327033043
-7.011200042814018,-0.08560006320476532
-7.061600042879583,-0.03520006313920021
-7.112000042945148,0.015199936926364899
-7.162400043010713,0.06559993699193001
-7.212800043076278,0.11599993705749512
-7.263200043141843,0.16639993712306023
-7.313600043207408,0.21679993718862534
-7.3640000432729735,0.26719993725419044
-7.414400043338539,0.31759993731975555
-7.464800043404104,0.36799993738532066
-7.515200043469669,0.4183999374508858
-7.565600043535234,0.4687999375164509
-7.616000043600799,0.4687999375164509
-7.666400043666364,0.4687999375164509
-7.716800043731929,0.4687999375164509
-7.767200043797494,0.4687999375164509
-7.8176000438630595,0.4687999375164509
-7.868000043928625,0.4687999375164509
-7.91840004399419,0.4687999375164509
-7.968800044059755,0.4687999375164509
-8.01920004412532,0.4687999375164509
-8.069600044190885,0.4687999375164509
-8.12000004425645,0.4687999375164509
-8.170400044322015,0.4687999375164509
-8.22080004438758,0.4687999375164509
-8.271200044453145,0.4687999375164509
-8.32160004451871,0.4687999375164509
-8.372000044584276,0.4687999375164509
-8.42240004464984,0.4687999375164509
-8.472800044715406,0.4687999375164509
-8.523200044780971,0.4687999375164509
-8.573600044846536,0.4687999375164509
-8.624000044912101,0.4687999375164509
-8.674400044977666,0.4687999375164509
-8.724800045043231,0.4687999375164509
-8.775200045108797,0.4687999375164509
-8.825600045174362,0.4687999375164509
-8.876000045239927,0.4687999375164509
-8.926400045305492,0.4687999375164509
-8.976800045371057,0.4687999375164509
-9.027200045436622,0.4687999375164509
-9.077600045502187,0.4687999375164509
-9.128000045567752,0.4687999375164509
-9.178400045633317,0.4687999375164509
-9.228800045698883,0.4687999375164509
-9.279200045764448,0.4687999375164509
-9.329600045830013,0.4687999375164509
-9.380000045895578,0.4687999375164509
-9.430400045961143,0.4687999375164509
-9.480800046026708,0.4687999375164509
-9.531200046092273,0.4687999375164509
-9.581600046157838,0.4687999375164509
-9.632000046223403,0.4687999375164509
-9.682400046288969,0.4687999375164509
-9.732800046354534,0.4687999375164509
-9.783200046420099,0.4687999375164509
-9.833600046485664,0.4687999375164509
-9.884000046551229,0.519199937582016
-9.934400046616794,0.519199937582016
-9.98480004668236,0.519199937582016
-10.035200046747924,0.519199937582016
-10.08560004681349,0.519199937582016
