x,y
-54.336800104379655,17.251999959349632
-54.28640010431409,17.302399959415197
-54.28640010431409,17.352799959480762
-54.236000104248525,17.403199959546328
-54.18560010418296,17.453599959611893
-54.18560010418296,17.503999959677458
-54.18560010418296,17.554399959743023
-54.18560010418296,17.604799959808588
-54.18560010418296,17.655199959874153
-54.18560010418296,17.70559995993972
-54.18560010418296,17.755999960005283
-54.18560010418296,17.80639996007085
-54.18560010418296,17.856799960136414
-54.18560010418296,17.90719996020198
-54.18560010418296,17.957599960267544
-54.18560010418296,18.00799996033311
-54.18560010418296,18.058399960398674
-54.18560010418296,18.10879996046424
-54.18560010418296,18.159199960529804
-54.18560010418296,18.20959996059537
-54.18560010418296,18.259999960660934
-54.18560010418296,18.3103999607265
-54.18560010418296,18.360799960792065
-54.18560010418296,18.41119996085763
-54.18560010418296,18.461599960923195
-54.18560010418296,18.51199996098876
-54.18560010418296,18.562399961054325
-54.18560010418296,18.61279996111989
-54.18560010418296,18.663199961185455
-54.18560010418296,18.71359996125102
-54.18560010418296,18.763999961316586
-54.135200104117395,18.81439996138215
-54.08480010405183,18.864799961447716
-54.034400103986265,18.91519996151328
-53.9840001039207,18.965599961578846
-53.933600103855134,19.01599996164441
-53.88320010378957,19.066399961709976
-53.832800103724004,19.11679996177554
-53.78240010365844,19.167199961841106
-53.732000103592874,19.21759996190667
-53.68160010352731,19.267999961972237
-53.631200103461744,19.3183999620378
-53.58080010339618,19.368799962103367
-53.530400103330614,19.419199962168932
-53.48000010326505,19.469599962234497
-53.42960010319948,19.519999962300062
-53.37920010313392,19.570399962365627
-53.32880010306835,19.620799962431192
-53.27840010300279,19.671199962496758
-53.22800010293722,19.721599962562323
-53.17760010287166,19.771999962627888
-53.12720010280609,19.822399962693453
-53.07680010274053,19.872799962759018
-53.02640010267496,19.923199962824583
-53.02640010267496,19.973599962890148
-52.9760001026094,20.023999962955713
-52.92560010254383,20.07439996302128
-52.87520010247827,20.124799963086843
-52.87520010247827,20.17519996315241
-52.87520010247827,20.225599963217974
-52.87520010247827,20.27599996328354
-52.87520010247827,20.326399963349104
-52.87520010247827,20.37679996341467
-52.87520010247827,20.427199963480234
-52.87520010247827,20.4775999635458
-52.87520010247827,20.527999963611364
-52.87520010247827,20.57839996367693
-52.87520010247827,20.628799963742495
-52.87520010247827,20.67919996380806
-52.87520010247827,20.729599963873625
-52.87520010247827,20.77999996393919
-52.87520010247827,20.830399964004755
-52.87520010247827,20.88079996407032
-52.87520010247827,20.931199964135885
-52.87520010247827,20.98159996420145
-52.87520010247827,21.031999964267015
-52.87520010247827,21.08239996433258
-52.87520010247827,21.132799964398146
-52.87520010247827,21.18319996446371
-52.87520010247827,21.233599964529276
-52.87520010247827,21.28399996459484
-52.87520010247827,21.334399964660406
-52.87520010247827,21.38479996472597
-52.87520010247827,21.435199964791536
-52.87520010247827,21.4855999648571
-52.87520010247827,21.535999964922667
-52.87520010247827,21.58639996498823
-52.87520010247827,21.636799965053797
-52.87520010247827,21.687199965119362
-52.87520010247827,21.737599965184927
-52.87520010247827,21.787999965250492
-52.87520010247827,21.838399965316057
-52.87520010247827,21.888799965381622
-52.87520010247827,21.939199965447187
-52.87520010247827,21.989599965512753
-52.87520010247827,22.039999965578318
-52.87520010247827,22.090399965643883
-52.87520010247827,22.140799965709448
-52.87520010247827,22.191199965775013
-52.87520010247827,22.241599965840578
-52.87520010247827,22.291999965906143
-52.87520010247827,22.34239996597171
-52.87520010247827,22.392799966037273
-52.87520010247827,22.44319996610284
-52.87520010247827,22.493599966168404
-52.87520010247827,22.54399996623397
-52.87520010247827,22.594399966299534
-52.87520010247827,22.6447999663651
-52.87520010247827,22.695199966430664
-52.87520010247827,22.74559996649623
-52.87520010247827,22.795999966561794
-52.87520010247827,22.84639996662736
-52.87520010247827,22.896799966692924
-52.87520010247827,22.94719996675849
-52.87520010247827,22.997599966824055
-52.87520010247827,23.04799996688962
-52.87520010247827,23.098399966955185
-52.87520010247827,23.14879996702075
-52.87520010247827,23.199199967086315
-52.87520010247827,23.24959996715188
-52.87520010247827,23.299999967217445
-52.87520010247827,23.35039996728301
-52.87520010247827,23.400799967348576
-52.87520010247827,23.45119996741414
-52.87520010247827,23.501599967479706
-52.87520010247827,23.55199996754527
-52.87520010247827,23.602399967610836
-52.87520010247827,23.6527999676764
-52.87520010247827,23.703199967741966
-52.87520010247827,23.75359996780753
-52.87520010247827,23.803999967873096
-52.87520010247827,23.85439996793866
-52.87520010247827,23.904799968004227
-52.87520010247827,23.955199968069792
-52.87520010247827,24.005599968135357
-52.87520010247827,24.055999968200922
-52.87520010247827,24.106399968266487
-52.87520010247827,24.156799968332052
-52.87520010247827,24.207199968397617
-52.87520010247827,24.257599968463182
-52.87520010247827,24.307999968528748
-52.87520010247827,24.358399968594313
-52.87520010247827,24.408799968659878
-52.87520010247827,24.459199968725443
-52.87520010247827,24.509599968791008
-52.87520010247827,24.559999968856573
-52.87520010247827,24.610399968922138
-52.87520010247827,24.660799968987703
-52.87520010247827,24.71119996905327
-52.87520010247827,24.761599969118834
-52.87520010247827,24.8119999691844
-52.87520010247827,24.862399969249964
-52.87520010247827,24.91279996931553
-52.87520010247827,24.963199969381094
-52.87520010247827,25.01359996944666
