time_secs,time_nsecs,odom_x,odom_y
1619603293,225089701,0.0,0.0
1619603293,242895641,0.0,0.0
1619603293,263204137,0.0,0.0
1619603293,282941249,0.0,0.0
1619603293,302967911,0.0,0.0
1619603293,323290826,0.0,0.0
1619603293,343037930,0.0,0.0
1619603293,362035990,0.0,0.0
1619603293,381441134,0.0,0.0
1619603293,401482920,0.0,0.0
1619603293,422975908,0.0,0.0
1619603293,442981508,0.0,0.0
1619603293,463041983,0.0,0.0
1619603293,481708174,0.0,0.0
1619603293,503001119,0.0,0.0
1619603293,522667436,0.0,0.0
1619603293,542996384,0.0,0.0
1619603293,561544163,0.0,0.0
1619603293,581595312,0.0,0.0
1619603293,603029003,0.0,0.0
1619603293,621480619,0.0,0.0
1619603293,641463080,0.0,0.0
1619603293,662947585,0.0,0.0
1619603293,682997518,0.0,0.0
1619603293,702925077,0.0,0.0
1619603293,722946585,0.0,0.0
1619603293,741439282,0.0,0.0
1619603293,761418997,0.0,0.0
1619603293,782963787,0.0,0.0
1619603293,803094059,0.0,0.0
1619603293,822734785,0.0,0.0
1619603293,842964164,0.0,0.0
1619603293,863120861,0.0,0.0
1619603293,882990906,0.0,0.0
1619603293,902958829,0.0,0.0
1619603293,922975141,0.0,0.0
1619603293,942393691,0.0,0.0
1619603293,961511062,0.0,0.0
1619603293,982992705,0.0,0.0
1619603294,2622443,0.0,0.0
1619603294,22957392,0.0,0.0
1619603294,43025313,0.0,0.0
1619603294,62438200,0.0,0.0
1619603294,83033922,0.0,0.0
1619603294,103037026,0.0,0.0
1619603294,122948492,0.0,0.0
1619603294,141680820,0.0,0.0
1619603294,162937661,0.0,0.0
1619603294,182965437,0.0,0.0
1619603294,203020686,0.0,0.0
1619603294,222095727,0.0,0.0
1619603294,242998044,0.0,0.0
1619603294,263180565,0.0,0.0
1619603294,282994188,0.0,0.0
1619603294,302940755,0.0,0.0
1619603294,321714000,0.0,0.0
1619603294,343036552,0.0,0.0
1619603294,362914435,0.0,0.0
1619603294,382976359,0.0,0.0
1619603294,402944903,0.0,0.0
1619603294,421996534,0.0,0.0
1619603294,442977238,0.0,0.0
1619603294,462980861,0.0,0.0
1619603294,483070461,0.0,0.0
1619603294,503032581,0.0,0.0
1619603294,522387246,0.0,0.0
1619603294,543029370,0.0,0.0
1619603294,562966400,0.0,0.0
1619603294,583009906,0.0,0.0
1619603294,602643554,0.0,0.0
1619603294,623033694,0.0,0.0
1619603294,643014504,0.0,0.0
1619603294,662953310,0.0,0.0
1619603294,682974080,0.0,0.0
1619603294,701405178,0.0,0.0
1619603294,723671373,0.0,0.0
1619603294,743041933,0.0,0.0
1619603294,763008057,0.0,0.0
1619603294,782967949,0.0,0.0
1619603294,802957993,0.0,0.0
1619603294,822180975,0.0,0.0
1619603294,842946870,0.0,0.0
1619603294,861385721,0.0,0.0
1619603294,883009187,0.0,0.0
1619603294,902388881,0.0,0.0
1619603294,923047850,0.0,0.0
1619603294,942477809,0.0,0.0
1619603294,961936460,0.0,0.0
1619603294,983038076,0.0,0.0
1619603295,3289816,0.0,0.0
1619603295,22406814,0.0,0.0
1619603295,43075010,0.0,0.0
1619603295,62969134,0.0,0.0
1619603295,82985361,0.0,0.0
1619603295,103041479,0.0,0.0
1619603295,123200204,0.0,0.0
1619603295,142964810,0.0,0.0
1619603295,162991581,0.0,0.0
1619603295,181836533,0.0,0.0
1619603295,202192304,0.0,0.0
1619603295,222970155,0.0,0.0
1619603295,242987834,0.0,0.0
1619603295,262620899,0.0,0.0
1619603295,281801044,0.0,0.0
1619603295,301934056,0.0,0.0
1619603295,321726811,0.0,0.0
1619603295,342369067,0.0,0.0
1619603295,362428450,0.0,0.0
1619603295,382464817,0.0,0.0
1619603295,401780970,0.0,0.0
1619603295,422537189,0.0,0.0
1619603295,442458114,0.0,0.0
1619603295,462419065,0.0,0.0
1619603295,482419164,0.0,0.0
1619603295,502374226,0.0,0.0
1619603295,521718724,0.0,0.0
1619603295,541541281,0.0,0.0
1619603295,562590811,0.0,0.0
1619603295,582523322,0.0,0.0
1619603295,602579822,0.0,0.0
1619603295,622460947,0.0,0.0
1619603295,642560182,0.0,0.0
1619603295,661457289,0.0,0.0
1619603295,682548967,0.0,0.0
1619603295,701806176,0.0,0.0
1619603295,722456573,0.0,0.0
1619603295,742534204,0.0,0.0
1619603295,762541464,0.0,0.0
1619603295,782645747,0.0,0.0
1619603295,802561082,0.0,0.0
1619603295,822523408,0.0,0.0
1619603295,843411028,0.0,0.0
1619603295,862472326,0.0,0.0
1619603295,882411207,0.0,0.0
1619603295,902546299,0.0,0.0
1619603295,922121792,0.0,0.0
1619603295,942439486,0.0,0.0
1619603295,961521421,0.0,0.0
1619603295,982128306,0.0,0.0
1619603296,2484430,0.0,0.0
1619603296,39298190,0.0,0.0
1619603296,41908288,0.0,0.0
1619603296,62400771,0.0,0.0
1619603296,82506800,0.0,0.0
1619603296,102416038,0.0,0.0
1619603296,122408704,0.0,0.0
1619603296,141639618,0.0,0.0
1619603296,162687682,0.0,0.0
1619603296,182486021,0.0,0.0
1619603296,202101068,0.0,0.0
1619603296,222447265,0.0,0.0
1619603296,241520290,0.0,0.0
1619603296,262456477,0.0,0.0
1619603296,281510630,0.0,0.0
1619603296,301806507,0.0,0.0
1619603296,322508263,0.0,0.0
1619603296,342377586,0.0,0.0
1619603296,361394468,0.0,0.0
1619603296,382444998,0.0,0.0
1619603296,403996374,0.0,0.0
1619603296,422458001,0.0,0.0
1619603296,441490469,0.0,0.0
1619603296,461539819,0.0,0.0
1619603296,482500881,0.0,0.0
1619603296,501483313,0.0,0.0
1619603296,522599340,0.0,0.0
1619603296,541704502,0.0,0.0
1619603296,562437875,0.0,0.0
1619603296,582469208,0.0,0.0
1619603296,602359033,0.0,0.0
1619603296,622512975,0.0,0.0
1619603296,642388290,0.0,0.0
1619603296,662477400,0.0,0.0
1619603296,682413694,0.0,0.0
1619603296,702408745,0.0,0.0
1619603296,722478277,0.0,0.0
1619603296,742414843,0.0,0.0
1619603296,762527021,0.0,0.0
1619603296,782718067,0.0,0.0
1619603296,802645988,0.0,0.0
1619603296,821775239,0.0,0.0
1619603296,841821685,0.0,0.0
1619603296,862619206,0.0,0.0
1619603296,881495415,0.0,0.0
1619603296,901466141,0.0,0.0
1619603296,922556360,0.0,0.0
1619603296,942443433,0.0,0.0
1619603296,962575973,0.0,0.0
1619603296,982549598,0.0,0.0
