x,y
-53.78240010365844,18.461599960923195
-53.78240010365844,18.41119996085763
-53.78240010365844,18.360799960792065
-53.78240010365844,18.3103999607265
-53.78240010365844,18.259999960660934
-53.78240010365844,18.20959996059537
-53.78240010365844,18.159199960529804
-53.78240010365844,18.10879996046424
-53.78240010365844,18.058399960398674
-53.78240010365844,18.00799996033311
-53.78240010365844,17.957599960267544
-53.78240010365844,17.90719996020198
-53.78240010365844,17.856799960136414
-53.78240010365844,17.80639996007085
-53.78240010365844,17.755999960005283
-53.78240010365844,17.70559995993972
-53.78240010365844,17.655199959874153
-53.78240010365844,17.604799959808588
-53.78240010365844,17.554399959743023
-53.78240010365844,17.503999959677458
-53.78240010365844,17.453599959611893
-53.78240010365844,17.403199959546328
-53.78240010365844,17.352799959480762
-53.78240010365844,17.302399959415197
-53.78240010365844,17.251999959349632
-53.78240010365844,17.201599959284067
-53.78240010365844,17.151199959218502
-53.78240010365844,17.100799959152937
-53.78240010365844,17.050399959087372
-53.78240010365844,16.999999959021807
-53.78240010365844,16.94959995895624
-53.78240010365844,16.899199958890676
-53.78240010365844,16.84879995882511
-53.78240010365844,16.798399958759546
-53.78240010365844,16.74799995869398
-53.78240010365844,16.697599958628416
-53.78240010365844,16.64719995856285
-53.78240010365844,16.596799958497286
-53.78240010365844,16.54639995843172
-53.78240010365844,16.495999958366156
-53.78240010365844,16.44559995830059
-53.78240010365844,16.395199958235025
-53.78240010365844,16.34479995816946
-53.78240010365844,16.294399958103895
-53.78240010365844,16.24399995803833
-53.78240010365844,16.193599957972765
-53.78240010365844,16.1431999579072
-53.78240010365844,16.092799957841635
-53.78240010365844,16.04239995777607
-53.78240010365844,15.991999957710505
-53.78240010365844,15.94159995764494
-53.78240010365844,15.891199957579374
-53.78240010365844,15.84079995751381
-53.78240010365844,15.790399957448244
-53.78240010365844,15.739999957382679
-53.78240010365844,15.689599957317114
-53.78240010365844,15.639199957251549
-53.78240010365844,15.588799957185984
-53.78240010365844,15.538399957120419
-53.78240010365844,15.487999957054853
-53.78240010365844,15.437599956989288
-53.78240010365844,15.387199956923723
-53.78240010365844,15.336799956858158
-53.78240010365844,15.286399956792593
-53.78240010365844,15.235999956727028
-53.78240010365844,15.185599956661463
-53.78240010365844,15.135199956595898
-53.78240010365844,15.084799956530333
-53.78240010365844,15.034399956464767
-53.78240010365844,14.983999956399202
-53.78240010365844,14.933599956333637
-53.78240010365844,14.883199956268072
-53.78240010365844,14.832799956202507
-53.78240010365844,14.782399956136942
-53.78240010365844,14.731999956071377
-53.78240010365844,14.681599956005812
-53.78240010365844,14.631199955940247
-53.78240010365844,14.580799955874681
-53.78240010365844,14.530399955809116
-53.78240010365844,14.479999955743551
-53.78240010365844,14.429599955677986
-53.78240010365844,14.379199955612421
-53.78240010365844,14.328799955546856
-53.78240010365844,14.27839995548129
-53.78240010365844,14.227999955415726
-53.78240010365844,14.17759995535016
-53.78240010365844,14.127199955284595
-53.78240010365844,14.07679995521903
-53.78240010365844,14.026399955153465
-53.78240010365844,13.9759999550879
-53.78240010365844,13.925599955022335
-53.832800103724004,13.87519995495677
-53.88320010378957,13.824799954891205
-53.933600103855134,13.77439995482564
-53.933600103855134,13.723999954760075
-53.933600103855134,13.67359995469451
-53.933600103855134,13.623199954628944
-53.933600103855134,13.57279995456338
-53.933600103855134,13.522399954497814
-53.933600103855134,13.471999954432249
-53.933600103855134,13.421599954366684
-53.933600103855134,13.371199954301119
-53.933600103855134,13.320799954235554
-53.933600103855134,13.270399954169989
-53.933600103855134,13.219999954104424
-53.933600103855134,13.169599954038858
-53.933600103855134,13.119199953973293
-53.933600103855134,13.068799953907728
-53.933600103855134,13.018399953842163
-53.933600103855134,12.967999953776598
-53.933600103855134,12.917599953711033
-53.933600103855134,12.867199953645468
-53.933600103855134,12.816799953579903
-53.933600103855134,12.766399953514338
-53.933600103855134,12.715999953448772
-53.933600103855134,12.665599953383207
-53.933600103855134,12.615199953317642
-53.9840001039207,12.564799953252077
-54.034400103986265,12.514399953186512
-54.034400103986265,12.463999953120947
-54.034400103986265,12.413599953055382
-54.034400103986265,12.363199952989817
-54.034400103986265,12.312799952924252
-54.034400103986265,12.262399952858686
-54.034400103986265,12.211999952793121
-54.034400103986265,12.161599952727556
-54.034400103986265,12.111199952661991
-54.034400103986265,12.060799952596426
-54.034400103986265,12.010399952530861
-54.034400103986265,11.959999952465296
-54.034400103986265,11.90959995239973
-54.034400103986265,11.859199952334166
-54.034400103986265,11.8087999522686
-54.034400103986265,11.758399952203035
-54.034400103986265,11.70799995213747
-54.034400103986265,11.657599952071905
-54.034400103986265,11.60719995200634
-54.034400103986265,11.556799951940775
-54.034400103986265,11.50639995187521
-54.034400103986265,11.455999951809645
-54.034400103986265,11.40559995174408
-54.034400103986265,11.355199951678514
-54.034400103986265,11.30479995161295
-54.034400103986265,11.254399951547384
-54.034400103986265,11.20399995148182
-54.034400103986265,11.153599951416254
-54.034400103986265,11.103199951350689
-54.034400103986265,11.052799951285124
-54.034400103986265,11.002399951219559
-54.034400103986265,10.951999951153994
-54.034400103986265,10.901599951088428
-54.034400103986265,10.851199951022863
-54.034400103986265,10.800799950957298
-54.034400103986265,10.750399950891733
-54.034400103986265,10.699999950826168
-54.034400103986265,10.649599950760603
-54.034400103986265,10.599199950695038
-54.034400103986265,10.548799950629473
-54.034400103986265,10.498399950563908
-54.034400103986265,10.447999950498343
-54.034400103986265,10.397599950432777
-54.034400103986265,10.347199950367212
-54.034400103986265,10.296799950301647
-54.034400103986265,10.246399950236082
-54.034400103986265,10.195999950170517
-54.034400103986265,10.145599950104952
-54.034400103986265,10.095199950039387
-54.034400103986265,10.044799949973822
-54.034400103986265,9.994399949908257
-54.034400103986265,9.943999949842691
-54.034400103986265,9.893599949777126
-54.034400103986265,9.843199949711561
-54.034400103986265,9.792799949645996
-54.034400103986265,9.742399949580431
-54.034400103986265,9.691999949514866
-53.9840001039207,9.6415999494493
-53.9840001039207,9.591199949383736
-53.9840001039207,9.54079994931817
-53.9840001039207,9.490399949252605
-53.9840001039207,9.43999994918704
-53.9840001039207,9.389599949121475
-53.9840001039207,9.33919994905591
-53.9840001039207,9.288799948990345
-53.9840001039207,9.23839994892478
-53.9840001039207,9.187999948859215
-53.9840001039207,9.13759994879365
-53.9840001039207,9.087199948728085
-53.9840001039207,9.03679994866252
-53.9840001039207,8.986399948596954
-53.9840001039207,8.93599994853139
-53.9840001039207,8.885599948465824
-53.9840001039207,8.835199948400259
-53.9840001039207,8.784799948334694
-53.9840001039207,8.734399948269129
-53.9840001039207,8.683999948203564
-53.933600103855134,8.633599948137999
-53.933600103855134,8.583199948072433
-53.933600103855134,8.532799948006868
-53.933600103855134,8.482399947941303
-53.933600103855134,8.431999947875738
-53.933600103855134,8.381599947810173
-53.933600103855134,8.331199947744608
-53.933600103855134,8.280799947679043
-53.88320010378957,8.230399947613478
-53.88320010378957,8.179999947547913
-53.88320010378957,8.129599947482347
-53.88320010378957,8.079199947416782
-53.88320010378957,8.028799947351217
-53.88320010378957,7.978399947285652
-53.88320010378957,7.927999947220087
-53.88320010378957,7.877599947154522
-53.88320010378957,7.827199947088957
-53.88320010378957,7.776799947023392
-53.88320010378957,7.726399946957827
-53.832800103724004,7.6759999468922615
-53.78240010365844,7.625599946826696
-53.732000103592874,7.575199946761131
-53.68160010352731,7.524799946695566
-53.631200103461744,7.474399946630001
-53.631200103461744,7.423999946564436
-53.631200103461744,7.373599946498871
-53.631200103461744,7.323199946433306
-53.631200103461744,7.272799946367741
-53.631200103461744,7.2223999463021755
-53.631200103461744,7.17199994623661
-53.631200103461744,7.121599946171045
-53.58080010339618,7.07119994610548
-53.530400103330614,7.020799946039915
-53.48000010326505,6.97039994597435
-53.42960010319948,6.919999945908785
-53.37920010313392,6.86959994584322
-53.32880010306835,6.819199945777655
-53.27840010300279,6.7687999457120895
-53.22800010293722,6.718399945646524
-53.17760010287166,6.667999945580959
-53.12720010280609,6.617599945515394
-53.07680010274053,6.567199945449829
-53.02640010267496,6.516799945384264
-53.02640010267496,6.466399945318699
-53.02640010267496,6.415999945253134
-53.02640010267496,6.365599945187569
-53.02640010267496,6.3151999451220036
-53.02640010267496,6.2647999450564384
-53.02640010267496,6.214399944990873
-53.02640010267496,6.163999944925308
-53.02640010267496,6.113599944859743
-53.02640010267496,6.063199944794178
-53.02640010267496,6.012799944728613
-53.02640010267496,5.962399944663048
-53.02640010267496,5.911999944597483
-53.02640010267496,5.861599944531918
-53.02640010267496,5.8111999444663525
-53.02640010267496,5.760799944400787
-53.02640010267496,5.710399944335222
-53.02640010267496,5.659999944269657
-53.02640010267496,5.609599944204092
-53.02640010267496,5.559199944138527
-53.02640010267496,5.508799944072962
-53.02640010267496,5.458399944007397
-53.02640010267496,5.407999943941832
-53.02640010267496,5.3575999438762665
-53.02640010267496,5.307199943810701
-53.02640010267496,5.256799943745136
-53.02640010267496,5.206399943679571
-53.02640010267496,5.155999943614006
-53.02640010267496,5.105599943548441
-53.02640010267496,5.055199943482876
-53.02640010267496,5.004799943417311
-53.02640010267496,4.954399943351746
-53.02640010267496,4.9039999432861805
-53.02640010267496,4.853599943220615
-53.02640010267496,4.80319994315505
-53.02640010267496,4.752799943089485
-53.02640010267496,4.70239994302392
-53.02640010267496,4.651999942958355
-53.02640010267496,4.60159994289279
-53.02640010267496,4.551199942827225
-53.02640010267496,4.50079994276166
-53.02640010267496,4.4503999426960945
-53.02640010267496,4.399999942630529
-53.02640010267496,4.349599942564964
-53.02640010267496,4.299199942499399
-53.02640010267496,4.248799942433834
-53.02640010267496,4.198399942368269
-53.02640010267496,4.147999942302704
-53.02640010267496,4.097599942237139
-53.02640010267496,4.047199942171574
-53.02640010267496,3.9967999421060085
-53.02640010267496,3.9463999420404434
-53.02640010267496,3.8959999419748783
-53.02640010267496,3.845599941909313
-53.02640010267496,3.795199941843748
-53.02640010267496,3.744799941778183
-53.02640010267496,3.694399941712618
-53.02640010267496,3.6439999416470528
-53.02640010267496,3.5935999415814877
-53.02640010267496,3.5431999415159225
-53.02640010267496,3.4927999414503574
-53.02640010267496,3.4423999413847923
-53.02640010267496,3.391999941319227
-53.02640010267496,3.341599941253662
-53.02640010267496,3.291199941188097
-53.02640010267496,3.240799941122532
-53.02640010267496,3.190399941056967
-53.02640010267496,3.1399999409914017
